[2025-Nov-03 22:03:11.064817] <info>: (PostStorageService.cpp:88:main) Starting the post-storage-service server...
[2025-Nov-03 22:05:03.980453] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=43229393605794440, post_ids count=0]
[2025-Nov-03 22:21:19.693850] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=163076928499613536, post_ids count=0]
[2025-Nov-03 22:21:25.017596] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=377792638977957760, post_ids count=0]
[2025-Nov-03 22:21:25.029250] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=368977539462775232, post_id=1230496227606007808]
[2025-Nov-03 22:21:25.030224] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=368977539462775232, post_id=1230496227606007808]
[2025-Nov-03 22:21:25.042228] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=517814470155170048, post_ids count=0]
[2025-Nov-03 22:21:25.050205] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1103873209944858880, post_ids count=0]
[2025-Nov-03 22:21:30.372954] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=443362918773847744, post_ids count=0]
[2025-Nov-03 22:21:30.385417] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=731967479791316352, post_id=1230496227627950080]
[2025-Nov-03 22:21:30.386165] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=731967479791316352, post_id=1230496227627950080]
[2025-Nov-03 22:21:30.396232] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1021432432213563904, post_ids count=0]
[2025-Nov-03 22:21:30.403956] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=280297529853465984, post_ids count=0]
[2025-Nov-03 22:21:35.745344] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=409525354414976000, post_ids count=0]
[2025-Nov-03 22:21:35.757167] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=649323259401351936, post_id=1230496227649953792]
[2025-Nov-03 22:21:35.757929] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=649323259401351936, post_id=1230496227649953792]
[2025-Nov-03 22:21:35.767001] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1047243201178274176, post_ids count=0]
[2025-Nov-03 22:21:35.773990] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1034371388766775168, post_ids count=0]
[2025-Nov-03 22:21:41.119260] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=552977611505619008, post_ids count=0]
[2025-Nov-03 22:21:41.133493] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=616184193792715520, post_id=1230496227671965696]
[2025-Nov-03 22:21:41.134314] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=616184193792715520, post_id=1230496227671965696]
[2025-Nov-03 22:21:41.146028] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=297260649040015808, post_ids count=0]
[2025-Nov-03 22:21:41.153287] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=670066073433502976, post_ids count=0]
[2025-Nov-03 22:21:46.471294] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=605770764745339520, post_ids count=0]
[2025-Nov-03 22:21:46.484077] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=609863331361664000, post_id=1230496227693887488]
[2025-Nov-03 22:21:46.484829] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=609863331361664000, post_id=1230496227693887488]
[2025-Nov-03 22:21:46.494389] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=274056867196818816, post_ids count=0]
[2025-Nov-03 22:21:46.501203] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=757534350975166336, post_ids count=0]
[2025-Nov-03 22:21:51.831576] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=351177567255605696, post_ids count=0]
[2025-Nov-03 22:21:51.841577] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=204515937928154720, post_id=1230496227715837952]
[2025-Nov-03 22:21:51.842221] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=204515937928154720, post_id=1230496227715837952]
[2025-Nov-03 22:21:51.851887] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1078150096170297984, post_ids count=0]
[2025-Nov-03 22:21:51.858752] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=376386579418871424, post_ids count=0]
[2025-Nov-03 22:21:57.181505] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=749494228452282624, post_ids count=0]
[2025-Nov-03 22:21:57.196517] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=529751491566756096, post_id=1230496227737763840]
[2025-Nov-03 22:21:57.197238] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=529751491566756096, post_id=1230496227737763840]
[2025-Nov-03 22:21:57.208487] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=142695568455672704, post_ids count=0]
[2025-Nov-03 22:21:57.215844] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=299375562488384448, post_ids count=0]
[2025-Nov-03 22:22:02.539915] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=741010178807884928, post_ids count=0]
[2025-Nov-03 22:22:02.550679] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=737890006398944768, post_id=1230496227759702016]
[2025-Nov-03 22:22:02.551365] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=737890006398944768, post_id=1230496227759702016]
[2025-Nov-03 22:22:02.560153] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=71115222363692104, post_ids count=0]
[2025-Nov-03 22:22:02.565935] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=246866960846187584, post_ids count=0]
[2025-Nov-03 22:22:07.881197] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=207660096480154976, post_ids count=0]
[2025-Nov-03 22:22:07.893661] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=318765172612330048, post_id=1230496227781586944]
[2025-Nov-03 22:22:07.894796] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=318765172612330048, post_id=1230496227781586944]
[2025-Nov-03 22:22:07.904397] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=467920984302969152, post_ids count=0]
[2025-Nov-03 22:22:07.911170] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=152410717656281216, post_ids count=0]
[2025-Nov-03 22:22:13.239839] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=535629201534640512, post_ids count=0]
[2025-Nov-03 22:22:13.254963] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=930037823371734528, post_id=1230496227803537408]
[2025-Nov-03 22:22:13.255795] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=930037823371734528, post_id=1230496227803537408]
[2025-Nov-03 22:22:13.268282] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=991191563676649728, post_ids count=0]
[2025-Nov-03 22:22:13.277339] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=609090259399538048, post_ids count=0]
[2025-Nov-03 22:22:18.604706] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=228810075205667168, post_ids count=0]
[2025-Nov-03 22:22:18.615050] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=548331428032398400, post_id=1230496227825500160]
[2025-Nov-03 22:22:18.615723] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=548331428032398400, post_id=1230496227825500160]
[2025-Nov-03 22:22:18.624382] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=780196671854413184, post_ids count=0]
[2025-Nov-03 22:22:18.630542] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1005568490206886016, post_ids count=0]
[2025-Nov-03 22:22:23.936146] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=338834725911998720, post_ids count=0]
[2025-Nov-03 22:22:23.946655] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=43486972951507408, post_id=1230496227847340032]
[2025-Nov-03 22:22:23.947271] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=43486972951507408, post_id=1230496227847340032]
[2025-Nov-03 22:22:23.956468] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=1096912319496972416, post_ids count=0]
[2025-Nov-03 22:22:23.962725] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=734127558239672448, post_ids count=0]
[2025-Nov-03 22:22:29.289697] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=637916287809529216, post_ids count=0]
[2025-Nov-03 22:22:29.303733] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=924418323007332864, post_id=1230496227869274112]
[2025-Nov-03 22:22:29.304460] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=924418323007332864, post_id=1230496227869274112]
[2025-Nov-03 22:22:29.317513] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=739235861427914240, post_ids count=0]
[2025-Nov-03 22:22:29.324953] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=295112787206210752, post_ids count=0]
[2025-Nov-03 22:22:34.659409] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=534235074813057536, post_ids count=0]
[2025-Nov-03 22:22:34.670540] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=249722505083903328, post_id=1230496227891261440]
[2025-Nov-03 22:22:34.671288] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=249722505083903328, post_id=1230496227891261440]
[2025-Nov-03 22:22:34.683295] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=613551455603847552, post_ids count=0]
[2025-Nov-03 22:22:34.690232] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=92031322121894544, post_ids count=0]
[2025-Nov-03 22:22:40.029340] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=374858225199581440, post_ids count=0]
[2025-Nov-03 22:22:40.040477] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=706238141136974976, post_id=1230496227913256960]
[2025-Nov-03 22:22:40.041149] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=706238141136974976, post_id=1230496227913256960]
[2025-Nov-03 22:22:40.049915] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=695621139440949632, post_ids count=0]
[2025-Nov-03 22:22:40.056098] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=193231904627541760, post_ids count=0]
[2025-Nov-03 22:22:45.373250] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=632882167070627968, post_ids count=0]
[2025-Nov-03 22:22:45.386195] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=896487804411617792, post_id=1230496227935150080]
[2025-Nov-03 22:22:45.386843] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=896487804411617792, post_id=1230496227935150080]
[2025-Nov-03 22:22:45.398037] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=158646223279339776, post_ids count=0]
[2025-Nov-03 22:22:45.405791] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=981906953286580736, post_ids count=0]
[2025-Nov-03 22:22:50.717469] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=479487725905266560, post_ids count=0]
[2025-Nov-03 22:22:50.729228] <info>: (PostStorageHandler.h:52:StorePost) Received StorePost request [req_id=469611246165594368, post_id=1230496227957039104]
[2025-Nov-03 22:22:50.729994] <info>: (PostStorageHandler.h:164:StorePost) Post inserted into MongoDB successfully [req_id=469611246165594368, post_id=1230496227957039104]
[2025-Nov-03 22:22:50.739153] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=967820397313876352, post_ids count=0]
[2025-Nov-03 22:22:50.744802] <info>: (PostStorageHandler.h:367:ReadPosts) Received ReadPosts request [req_id=151520407694852992, post_ids count=0]
